Group,REFID,CF_CODE10,Standard_Table,Systematic Name,Common Term,Acronym,Term Description,PART,CODE10,Description,DisplayName,Vendor_UOM,UOM_MDC,UOM_UCUM,Enum_Values,External_Sites,Vendor_ID,Vendor_Status,Vendor_Sort,Vendor_Comment,Vendor_VMD,Vendor_Discussion,General_Discussion,Tags
RESP_LUNG,MDC_COMPL_LUNG_DYN,151692,"A.7.4.8","Compliance | Dynamic | Alveoli, Pleura | LungStructure","Thoracic compliance","C TH","Change of tidal volume per unit change of transthoracic pressure",2,20620,"Dynamic Lung Compliance",Cdyn,"mL/cm_h2O",_UOM_COMPL_LUNG ,,,,Draeger,SC,160,"","PHYSIO_SRC_ID_CALC",,,
RESP_LUNG,MDC_COMPL_LUNG_DYN,151692,"A.7.4.8","Compliance | Dynamic | Alveoli, Pleura | LungStructure","Thoracic compliance","C TH","Change of tidal volume per unit change of transthoracic pressure",2,20620,"Dynamic Lung Compliance",Cdyn*,"mL/cm_h2O",_UOM_COMPL_LUNG ,,,,Draeger,SC,170,"","PHYSIO_SRC_ID_ETCO2",,,
CVS_HEMO_CALC_COI,MDC_OUTPUT_CARD_INDEX,149772,,"Index | PerMinute | Volume | Blood, LeftVentricle, CVS","Cardiac index","CI","Quantity of blood pumped by the left ventricle into the aorta per minute and divided by the body surface area (CO/BSA)",2,18700,"Cardiac Index",CI,"l/min/m2",MDC_DIM_L_PER_MIN_PER_M_SQ,L/min/m2,,,Draeger,SC,190,"","PHYSIO_SRC_ID_CO",,,
CVS_HEMO_NBP,MDC_PRESS_BLD_NONINV_DIA_CTS,150026,,"Pressure | Noninvasive, Continuous, Diastolic | Blood | CVS","Continuous, noninvasive diastolic blood pressure","","Pressure of the blood, obtained continuously and noninvasively (i.e., fingertip), at the diastolic phase",2,18954,"CNAP - Diastolic",CNAP-D,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,200,"","PHYSIO_SRC_ID_CNAP",,,
CVS_HEMO_NBP,MDC_PRESS_BLD_NONINV_MEAN_CTS,150027,,"Pressure | Noninvasive, Continuous, Mean | Blood | CVS","Continuous, noninvasive mean blood pressure","","Pressure of the blood, obtained continuously and noninvasively (i.e., fingertip), as computed by averaging on one cycle",2,18955,"CNAP - Mean",CNAP-M,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,210,"","PHYSIO_SRC_ID_CNAP",,,
CVS_HEMO_NBP,MDC_PRESS_BLD_NONINV_SYS_CTS,150025,,"Pressure | Noninvasive, Continuous, Systolic | Blood | CVS","Continuous, noninvasive systolic blood pressure","","Pressure of the blood, obtained continuously and noninvasively (i.e., fingertip), at the systolic phase",2,18953,"CNAP - Systolic",CNAP-S,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,220,"","PHYSIO_SRC_ID_CNAP",,,
CNS_PRESS_CPP,MDC_PRESS_CEREB_PERF,153604,,"Pressure | Difference(MeanArterial, MeanIntracranial) | Head, Intracranial | CNS","Cerebral perfusion pressure","CPP","Pressure difference between mean arterial pressure and mean pressure inside skull",2,22532,"Cerebral Perfusion Pressure",CPP,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,230,"Could not find group","PHYSIO_SRC_ID_ICP",,,
RESP_LUNG,MDC_COMPL_LUNG_STATIC,151696,"A.7.4.8","Compliance | Static | Alveoli, Pleura | LungStructure","Lung compliance, static","C L","Change of tidal volume per unit change in esophageal pressure measured statically at expiration end",2,20624,"Static Lung Compliance",Cs,"mL/cm_h2O",_UOM_COMPL_LUNG ,,,,Draeger,SC,240,"","PHYSIO_SRC_ID_CALC",,,
RESP_LUNG,MDC_COMPL_LUNG_STATIC,151696,"A.7.4.8","Compliance | Static | Alveoli, Pleura | LungStructure","Lung compliance, static","C L","Change of tidal volume per unit change in esophageal pressure measured statically at expiration end",2,20624,"Static Lung Compliance",Cs*,"mL/cm_h2O",_UOM_COMPL_LUNG ,,,,Draeger,SC,250,"","PHYSIO_SRC_ID_ETCO2",,,
BLD_GAS_HB_O2_VEN,MDC_CONC_HB_O2_VEN,159816,,"Concentration | Total, O2Hb | VenousBlood | FluidChemistry","Venous blood oxy-haemoglobin concentration","","",2,28744,"Venous O2 Content",CvO2,"",,,,,Draeger,SC,270,"","PHYSIO_SRC_ID_CALC",,,
CVS_HEMO_IBP_CVP,MDC_PRESS_BLD_VEN_CENT_MEAN,150087,,"Pressure | Mean | Blood | CentralVein, CVS","Mean central venous pressure","","Mean pressure of the blood in the thoracic venae cavae",2,19015,"Central Venous Pressure",CVP,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,280,"","PHYSIO_SRC_ID_CVP",,,
TEMP_DIFF,MDC_TEMP_DIFF,188440,,"Temperature | Difference | Core, Surface | Body","Temperature difference","","Difference between two temperatures, usually core temperature and peripheral temperature",2,57368,"Delta Temperature",dT{chan},"cel              degf",MDC_DIM_DEGC MDC_DIM_FAHR,Cel Cel{delta} [degF] [degF]{delta},,_BODY_SITE_TEMP ,Draeger,SC,340,"","PHYSIO_SRC_ID_TEMP",,,
CVS_HEMO_CALC_VOL,MDC_VOL_VENT_L_END_DIA,150528,,"Volume | End-diastolic | Blood | LeftVentricle, Heart, CVS","Left ventricular enddiastolic volume","","Volume of the left ventricle at the end of diastolic phase (maximum volume)",2,19456,"End Diastolic Volume",EDV,"mL",MDC_DIM_MILLI_L,mL,,,Draeger,SC,350,"","PHYSIO_SRC_ID_SVO2",,,
CNS_EEG,MDC_EEG_PWR_SPEC_ALPHA_REL,154068,,"Power | EEG, PowerSpectrum, AlphaBand, RelativePower | Cortex | CNS","Relative power of alpha band of electroencephalogram","","Relative power of alpha band of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. A list attribute is used. See also EEG.",2,22996,"Relative Power Of Alpha Band",EEG{chan} Alpha,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,370,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_PWR_SPEC_BETA_REL,154072,,"Power | EEG, PowerSpectrum, BetaBand, RelativePower | Cortex | CNS","Relative power of beta band of electroencephalogram","","Relative power of beta band of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. A list attribute is used. See also EEG.",2,23000,"Relative Power Of Beta Band",EEG{chan} Beta,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,380,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_PAROX_CRTX_BURST_SUPPRN,155024,,"Pattern | ParoxismalActivity, BurstSuppression | Cortex, EEG | CNS","Burst suppression ","","Epileptic or potentially epileptogenic activity identifiers, burst suppression ",2,23952,"Suppression Ratio",EEG{chan} BSR,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,390,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_PWR_SPEC_DELTA_REL,154076,,"Power | EEG, PowerSpectrum, DeltaBand, RelativePower | Cortex | CNS","Relative power of delta band of electroencephalogram","","Relative power of delta band of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. A list attribute is used. See also EEG.",2,23004,"Relative Power Of Delta Band",EEG{chan} Delta,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,400,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_FREQ_PWR_SPEC_CRTX_MEDIAN,153984,,"Frequency | EEG, PowerSpectrum, MedianPowerFrequency | Cortex | CNS","Median power frequency of electroencephalogram","","Median power frequency of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. See also EEG.",2,22912,"Median Power Frequency",EEG{chan} Med,"Hz",MDC_DIM_HZ,Hz,,_BODY_SITE_EEG ,Draeger,SC,410,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_PWR_SPEC_TOT,154040,,"Power | EEG, PowerSpectrum, TotalPower | Cortex | CNS","Total power of electroencephalogram","","Total power of spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. A list attribute is used. See also EEG.",2,22968,"Total Signal Power",EEG{chan} Power,"dB",MDC_DIM_DECIBEL,dB dB[10.nV],,,Draeger,SC,420,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE,153992,,"Frequency | EEG, PowerSpectrum, SpectralEdgeFrequency | Cortex | CNS","Spectral edge frequency of electroencephalogram","","Spectral edge frequency of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. See also EEG.",2,22920,"Spectral Edge Frequency",EEG{chan} SEF,"Hz",MDC_DIM_HZ,Hz,,,Draeger,SC,430,"","PHYSIO_SRC_ID_EEG",,,
CNS_EEG,MDC_EEG_PWR_SPEC_THETA_REL,154080,,"Power | EEG, PowerSpectrum, ThetaBand, RelativePower | Cortex | CNS","Relative power of theta band of electroencephalogram","","Relative power of theta band of power spectrum of EEG measured between two electrodes, Position 1 and Position 2 at head surface. A list attribute is used. See also EEG.",2,23008,"Relative Power Of Theta Band",EEG{chan} Theta,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,440,"","PHYSIO_SRC_ID_EEG",,,
RESP_RES_EXP,MDC_RES_AWAY_EXP,151844,"A.7.4.8","Resistance | Expiration | Airway | Breathing","Expiratory Airway Resistance","REAW","Resistance to gas flow in airway during expiration",2,20772,"Dynamic Expiratory Airway Resistance",eRaw*,"cm_h2O.s/L",_UOM_RES_AWAY ,,,,Draeger,SC,470,"","PHYSIO_SRC_ID_ETCO2",,,
CVS_HEMO_CALC_VOL,MDC_VOL_VENT_L_END_SYS,150532,,"Volume | End-systolic | Blood | LeftVentricle, Heart, CVS","Left ventricular end systolic volume","","Volume of the left ventricle at the end of systolic phase (minimum volume)",2,19460,"End Systolic Volume",ESV,"mL",MDC_DIM_MILLI_L,mL,,,Draeger,SC,480,"","PHYSIO_SRC_ID_SVO2",,,
GASMON_AA_ISOFL,MDC_CONC_AWAY_ISOFL_ET,152100,"A.7.4.8","Concentration | PartialPressure, End Tidal | Isoflurane, Gas | Airway","End tidal isoflurane concentration (or partial pressure) in airway gas",,"Partial pressure of isoflurane in airway gas measured at the end of expiration",2,21028,"End-tidal Isoflurane",et ISO,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,500,"","PHYSIO_SRC_ID_MGM",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_ET,151708,"A.7.4.8","Concentration | PartialPressure, Expiration | CO2, Gas | Airway","End tidal carbon dioxide concentration (or partial pressure) in airway gas","%CO<sub>2</sub> ET, EtCO<sub>2</sub>","Partial pressure of carbon dioxide in airway gas measured at the end of expiration",2,20636,"End-tidal Carbon Dioxide",etCO2,"mmHg                       kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,510,"","PHYSIO_SRC_ID_ETCO2",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_ET,151708,"A.7.4.8","Concentration | PartialPressure, Expiration | CO2, Gas | Airway","End tidal carbon dioxide concentration (or partial pressure) in airway gas","%CO<sub>2</sub> ET, EtCO<sub>2</sub>","Partial pressure of carbon dioxide in airway gas measured at the end of expiration",2,20636,"End-tidal Carbon Dioxide",etCO2*,"mmHg                       kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,520,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_DESFL,MDC_CONC_AWAY_DESFL_ET_SETTING,16929300,"A.7.4.8",,,,,258,21012,"End-tidal Desflurane",etDES,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,530,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_ENFL,MDC_CONC_AWAY_ENFL_ET,152088,"A.7.4.8","Concentration | PartialPressure, End Tidal | Enflurane, Gas | Airway","End tidal enflurane concentration (or partial pressure) in airway gas",,"Partial pressure of enflurane in airway gas measured at the end of expiration",2,21016,"End-tidal Enflurane",etENF,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,540,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_HALOTH,MDC_CONC_AWAY_HALOTH_ET,152092,"A.7.4.8","Concentration | PartialPressure, End Tidal | Halothane, Gas | Airway","End tidal halothane concentration (or partial pressure) in airway gas",,"Partial pressure of halothane in airway gas measured at the end of expiration",2,21020,"End-tidal Halothane",etHAL,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,550,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_N2O,MDC_CONC_AWAY_N2O_ET,152108,"A.7.4.8","Concentration | PartialPressure, End Tidal | Nitrous Oxide, Gas | Airway","End tidal nitrous oxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitrous oxide in airway gas measured at the end of expiration",2,21036,"End-tidal Nitrous Oxide",etN2O,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,560,"","PHYSIO_SRC_ID_MGM",,,
GASMON_O2,MDC_CONC_AWAY_O2_ET,152440,"A.7.4.8","Concentration | PartialPressure, End Tidal | Oxygen, Gas | Airway","End tidal oxygen concentration (or partial pressure) in airway gas","%O<sub>2</sub> ET, %EtO<sub>2</sub>, EtO<sub>2<br/></sub>","Partial pressure of oxygen in airway gas measured at the end of expiration",2,21368,"End-tidal O2",etO2,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,570,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_SEVOFL,MDC_CONC_AWAY_SEVOFL_ET,152096,"A.7.4.8","Concentration | PartialPressure, End Tidal | Sevoflurane, Gas | Airway","End tidal sevoflurane concentration (or partial pressure) in airway gas",,"Partial pressure of sevoflurane in airway gas measured at the end of expiration",2,21024,"End-tidal Sevoflurane",etSEV,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,580,"","PHYSIO_SRC_ID_MGM",,,
GASMON_O2_INSP,MDC_CONC_GASDLV_O2_INSP,153144,"A.7.4.8","Concentration | Partial Pressure, Inspiration | O2, Gas | Gas Delivery System or Circuit","Concentration airway oxygen inspiratory (gas delivery system or circuit)","%FiO<sub>2</sub>, FiO<sub>2</sub>","Concentration of oxygen in airway gas measured during inspiration in the system or circuit conducting gas to the patient",2,22072,"Fractional Inspired O2",FiO2,"%",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG MDC_DIM_PERCENT,kPa mm[Hg] %,,,Draeger,SC,620,"","PHYSIO_SRC_ID_FIO2",,,
CVS_HEMO_CALC_VOL,MDC_VOL_VENT_L_END_DIA,150528,,"Volume | End-diastolic | Blood | LeftVentricle, Heart, CVS","Left ventricular enddiastolic volume","","Volume of the left ventricle at the end of diastolic phase (maximum volume)",2,19456,"Global end diastolic volume",GEDV,"mL",MDC_DIM_MILLI_L,mL,,,Draeger,SC,630,"","PHYSIO_SRC_ID_PICCO",,,
BLD_GAS_HCO3_ART,MDC_CONC_HCO3_ART,159760,,"Concentration | Total, hCO3 | ArterialBlood | FluidChemistry","Arterial blood bicarbonate ion concentration","","",2,28688,"Bicarbonate concentration",HCO3,"mmol/L",MDC_DIM_MILLI_MOLE_PER_L,mmol/L,,,Draeger,SC,660,"","PHYSIO_SRC_ID_LAB",,,
BLD_CHM_HCT_GEN,MDC_CONC_HCT_GEN,160132,,"Concentration | Total, HCT | General | FluidChemistry","General fluid HCT","","",2,29060,"Hematocrit",Hct,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,670,"","PHYSIO_SRC_ID_LAB",,,
BLD_CHM_HB_ART,MDC_CONC_HB_ART,159764,,"Concentration | Total, Hb | ArterialBlood | FluidChemistry","Arterial blood haemoglobin concentration","","",2,28692,"Hemoglobin",Hgb,"g/dL",MDC_DIM_G_PER_DL,g/dL,,,Draeger,SC,680,"","PHYSIO_SRC_ID_LAB",,,
CVS_ECG_HR,MDC_ECG_CARD_BEAT_RATE,147842,"A.7.2.1","","","","",2,16770,"Heart Rate",HR,"bpm",MDC_DIM_BEAT_PER_MIN,/min 1/min {beats}/min {beat}/min,,,Draeger,SC,690,"","PHYSIO_SRC_ID_HR",,,
GASMON_AA_ISOFL,MDC_CONC_AWAY_ISOFL_INSP,152184,"A.7.4.8","Concentration | PartialPressure, Inspiration | Isoflurane, Gas | Airway","Inspiratory isoflurane concentration (or partial pressure) in airway gas",,"Partial pressure of isoflurane in airway gas measured during inspiration",2,21112,"Inspired Isoflurane",i ISO,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,710,"","PHYSIO_SRC_ID_MGM",,,
CVS_HEMO_CALC_COI,MDC_OUTPUT_CARD_INDEX,149772,,"Index | PerMinute | Volume | Blood, LeftVentricle, CVS","Cardiac index","CI","Quantity of blood pumped by the left ventricle into the aorta per minute and divided by the body surface area (CO/BSA)",2,18700,"ICG cont. Cardiac Index",icgCI,"L/min/m2",MDC_DIM_L_PER_MIN_PER_M_SQ,L/min/m2,,,Draeger,SC,720,"","PHYSIO_SRC_ID_PICCO",,,
CVS_HEMO_CALC_CO,MDC_OUTPUT_CARD_CTS,150492,,"Volume | PerMinute, Continuous | Blood | LeftVentricle, CVS","Continuous cardiac output","","Quantity of blood pumped by the left ventricle into the aorta per minute, obtained as continuous measurement",2,19420,"ICG cont. Cardiac Output",icgCO,"L/min",MDC_DIM_L_PER_MIN,L/min,,,Draeger,SC,730,"","PHYSIO_SRC_ID_ICG",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_INSP,151716,"A.7.4.8","Concentration | PartialPressure, Inspiration | CO2, Gas | Airway","Inspiratory carbon dioxide concentration (or partial pressure) in airway gas"," %CO<sub>2</sub> insp<br/>pCO<sub>2</sub> insp","Partial pressure of carbon dioxide in airway gas measured during inspiration",2,20644,"Inspired Carbon Dioxide",iCO2,"mmHg                       kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,740,"","PHYSIO_SRC_ID_ETCO2",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_INSP,151716,"A.7.4.8","Concentration | PartialPressure, Inspiration | CO2, Gas | Airway","Inspiratory carbon dioxide concentration (or partial pressure) in airway gas"," %CO<sub>2</sub> insp<br/>pCO<sub>2</sub> insp","Partial pressure of carbon dioxide in airway gas measured during inspiration",2,20644,"Inspired Carbon Dioxide",iCO2*,"mmHg                       kPa",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,750,"","PHYSIO_SRC_ID_MGM",,,
CNS_PRESS_ICP,MDC_PRESS_INTRA_CRAN_MEAN,153611,,"Pressure | Mean | Head, Intracranial | CNS","Mean intracranial pressure","ICPM","Mean pressure inside skull",2,22539,"Intra-Cranial Pressure",ICP,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,760,"Could not find group","PHYSIO_SRC_ID_ICP",,,
GASMON_AA_DESFL,MDC_CONC_AWAY_DESFL_INSP,152168,"A.7.4.8","Concentration | PartialPressure, Inspiration | Desflurane, Gas | Airway","Inspiratory desflurane concentration (or partial pressure) in airway gas",,"Partial pressure of desflurane in airway gas measured during inspiration",2,21096,"Inspired Desflurane",iDES,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,770,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_ENFL,MDC_CONC_AWAY_ENFL_INSP,152172,"A.7.4.8","Concentration | PartialPressure, Inspiration | Enflurane, Gas | Airway","Inspiratory enflurane concentration (or partial pressure) in airway gas",,"Partial pressure of enflurane in airway gas measured during inspiration",2,21100,"Inspired Enflurane",iENF,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,780,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_HALOTH,MDC_CONC_AWAY_HALOTH_INSP,152176,"A.7.4.8","Concentration | PartialPressure, Inspiration | Halothane, Gas | Airway","Inspiratory halothane concentration (or partial pressure) in airway gas",,"Partial pressure of halothane in airway gas measured during inspiration",2,21104,"Inspired Halothane",iHAL,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,790,"","PHYSIO_SRC_ID_MGM",,,
GASMON_AA_N2O,MDC_CONC_AWAY_N2O_INSP,152192,"A.7.4.8","Concentration | PartialPressure, Inspiration | Nitrous Oxide, Gas | Airway","Inspiratory nitrous oxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitrous oxide in airway gas measured during inspiration",2,21120,"Inspired Nitrous Oxide",iN2O,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,800,"","PHYSIO_SRC_ID_MGM",,,
GASMON_O2,MDC_CONC_AWAY_O2_INSP,152196,"A.7.4.8","Concentration | PartialPressure, Inspiration | Oxygen, Gas | Airway","Inspiratory oxygen concentration (or partial pressure) in airway gas","%O<sub>2</sub> insp,<br/>pO<sub>2</sub> insp","Partial pressure of oxygen in airway gas measured during inspiration",2,21124,"Inspired Oxygen",iO2,"%",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,Draeger,SC,810,"","PHYSIO_SRC_ID_MGM",,,
RESP_RES_INS,MDC_RES_AWAY_INSP,151848,"A.7.4.8","Resistance | Inspiration | Airway | Breathing","Inspiratory Airway Resistance","RIAW","Resistance to gas flow within the airway during inspiration",2,20776,"Inspiratory Airway Resistance  dynamic",iRaw*,"cm_h2O.s/L",_UOM_RES_AWAY ,,,,Draeger,SC,820,"","PHYSIO_SRC_ID_ETCO2",,,
GASMON_AA_SEVOFL,MDC_CONC_AWAY_SEVOFL_INSP,152180,"A.7.4.8","Concentration | PartialPressure, Inspiration | Sevoflurane, Gas | Airway","Inspiratory sevoflurane concentration (or partial pressure) in airway gas",,"Partial pressure of sevoflurane in airway gas measured during inspiration",2,21108,"Inspired Sevoflurane",iSEV,"%",MDC_DIM_PERCENT,%,,,Draeger,SC,830,"","PHYSIO_SRC_ID_MGM",,,
TEMP_INJ,MDC_TEMP_INJ,150376,,"Temperature |  | Injectate | Heart, CVS","Temperature of injectate","TI","Temperature of an indicator injectate (cold indicator) used to calculate cardiac output",2,19304,"Injectate Temperature",IT,"cel              degf",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Draeger,SC,840,"","PHYSIO_SRC_ID_CO",,,
CVS_HEMO_IBP_LAP,MDC_PRESS_BLD_ATR_LEFT_MEAN,150067,,"Pressure | Mean | Blood | LeftAtrium, CVS","Mean left atrial pressure","","Mean pressure of the blood in the left atrium of the heart",2,18995,"Left Atrial Pressure",LA,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,870,"","PHYSIO_SRC_ID_LAP",,,
CVS_HEMO_IBP_LV,MDC_PRESS_BLD_VENT_LEFT_DIA,150102,,"Pressure | Diastolic | Blood | LeftVentricle, CVS","Diastolic left ventricular pressure","","Diastolic pressure of the blood in the left ventricle of the heart",2,19030,"Left Ventricle Pressure - Diastolic",LV D,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,890,"","PHYSIO_SRC_ID_LVP",,,
CVS_HEMO_IBP_LV,MDC_PRESS_BLD_VENT_LEFT_MEAN,150103,,"Pressure | Diastolic | Blood | RightVentricle, CVS","Mean left ventricular pressure","","Mean pressure of the blood in the left ventricle of the heart",2,19031,"Left Ventricle Pressure - Mean",LV M,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,900,"","PHYSIO_SRC_ID_LVP",,,
CVS_HEMO_IBP_LV,MDC_PRESS_BLD_VENT_LEFT_SYS,150101,,"Pressure | Systolic | Blood | LeftVentricle, CVS","Systolic left ventricular pressure","","Systolic pressure of the blood in the left ventricle of the heart",2,19029,"Left Ventricle Pressure - Systolic",LV S,"mmHg                       kPa",MDC_DIM_KILO_PASCAL MDC_DIM_MMHG,kPa mm[Hg],,,Draeger,SC,910,"","PHYSIO_SRC_ID_LVP",,,
CVS_HEMO_CALC_WKS,MDC_WK_LV_STROKE,150428,,"Work | OneBeat | Heart | LeftVentricle, CVS","Ventricular stroke","LVSW","Work of left ventricle of the heart in one cardiac cycle",2,19356,"Left Ventricular Stroke Work",LVSW,"g.m",MDC_DIM_G_FORCE_M,gf.m,,,Draeger,SC,920,"","PHYSIO_SRC_ID_CALC",,,
RESP_PRESS,MDC_PRESS_AWAY_MEAN,151795,"A.7.4.8","Pressure | Mean | Gas | Airway","Mean airway pressure",,"Average pressure of gas in airway",2,20723,"Mean Airway Pressure",MAP*,"cmH2O",_UOM_PRESS_GAS_RESP ,,,,Draeger,SC,940,"","PHYSIO_SRC_ID_ETCO2",,,
RESP_VOL,MDC_VOL_AWAY_DEADSP,151872,"A.7.4.8","Volume | | Lung, DeadSpace | RespiratoryTract","Airway dead space","VD","Volume of gas in airway per breath not involved in respiratory gas exchange with no ventilator and no airway device.  It includes both alveolar and anatomical dead space.",2,20800,"Airway Deadspace",mib Airway Dd,"mL",MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,Draeger,SC,950,"","PHYSIO_SRC_ID_VENT",,,
GASDLV_VOL,MDC_VENT_VOL_AWAY_DEADSP,151984,"A.7.4.8","Volume | | DeadSpace | Ventilator","Ventilation dead space","VD","Volume of gas in airway per breath during mechanical ventilation not involved in respiratory exchange",2,20912,"Airway Deadspace",mib Airway Dd,"mL",MDC_DIM_MILLI_L,mL,,,Draeger,SC,960,"","PHYSIO_SRC_ID_VENT",,,
TEMP_BLD,MDC_TEMP_BLD,188436,,"Temperature |  | Blood | Body","Blood temperature","T","Blood temperature",2,57364,"Blood Temperature",mib BT*,"cel              degf",MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,Draeger,SC,970,"","PHYSIO_SRC_ID_SVO2",,,
CVS_HEMO_CALC_COI,MDC_OUTPUT_CARD_INDEX,149772,,"Index | PerMinute | Volume | Blood, LeftVentricle, CVS","Cardiac index","CI","Quantity of blood pumped by the left ventricle into the aorta per minute and divided by the body surface area (CO/BSA)",2,18700,"Cont. Cardiac Output Indexed",mib CCI,"L/min/m2",MDC_DIM_L_PER_MIN_PER_M_SQ,L/min/m2,,,Draeger,SC,980,"duplicate reference_id- does not distinguish between intermittent and continuous","PHYSIO_SRC_ID_SVO2",,,
CVS_HEMO_CALC_CO,MDC_OUTPUT_CARD_CTS,150492,,"Volume | PerMinute, Continuous | Blood | LeftVentricle, CVS","Continuous cardiac output","","Quantity of blood pumped by the left ventricle into the aorta per minute, obtained as continuous measurement",2,19420,"Cont. Cardiac Output",mib CCO,"L/min",MDC_DIM_L_PER_MIN,L/min,,,Draeger,SC,990,"","PHYSIO_SRC_ID_SVO2",,,
RESP_LUNG,MDC_COMPL_LUNG_DYN,151692,"A.7.4.8","Compliance | Dynamic | Alveoli, Pleura | LungStructure","Thoracic compliance","C TH","Change of tidal volume per unit change of transthoracic pressure",2,20620,"Dynamic Lung Compliance",mib Comp,"mL/cm_h2O",_UOM_COMPL_LUNG ,,,,Draeger,SC,1000,"","PHYSIO_SRC_ID_VENT",,,
